frase_id,annotation_list,total_annotations,annotators,identidade,aparencia,papel_social,habilidades,valores,comportamentos,outros,majority_vote,agreement_rate,identidade_share,aparencia_share,papel_social_share,habilidades_share,valores_share,comportamentos_share,outros_share,multi_vote,n_labels_multi,frase
3151865,"[['identidade', 'comportamentos'], ['identidade', 'habilidades', 'comportamentos']]",5,2,2,0,0,1,0,2,0,identidade,100.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,"['identidade', 'comportamentos']",2,"Onde chega ela causa, essa mulher é danada."
3151894,"[['identidade', 'comportamentos'], ['comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Jogando charme ela é fenomenal.
3151986,"[['identidade', 'aparencia', 'habilidades'], ['identidade', 'aparencia', 'habilidades']]",6,2,2,2,0,2,0,0,0,identidade,100.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"['identidade', 'aparencia', 'habilidades']",3,"Ela é forte e guerreira, linda mulher lutadora."
3151987,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Da juventude ela é incentivadora.
3151992,"[['aparencia', 'comportamentos'], ['habilidades', 'comportamentos']]",4,2,0,1,0,1,0,2,0,comportamentos,100.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,['comportamentos'],1,"Ela é potente,cheia de energia."
3152046,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,É a mulher brasileira.
3152197,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,A minha amiga é uma mulher muito bela.
3152203,"[['identidade', 'habilidades'], ['outros']]",3,2,1,0,0,1,0,0,1,identidade,50.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,['identidade'],1,"Sabe bem assar o pão, pra ela ela é só alegria."
3152204,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,"Ela é feliz, ela é potencial."
3152214,"[['valores', 'comportamentos'], ['comportamentos']]",3,2,0,0,0,0,1,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,['comportamentos'],1,Ele está decepcionado muito frágil e cansado.
3152439,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Querida menina bonita quero te amar.
315311,"[['comportamentos'], ['identidade']]",2,2,1,0,0,0,0,1,0,comportamentos,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Ele é exaltado.
3153702,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,ME FEZ UMA MULHER REALIZADA E ME TIROU TODAS AS DÚVIDAS DO AMOR.
3153844,"[['aparencia'], ['identidade', 'aparencia', 'habilidades']]",4,2,1,2,0,1,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,['aparencia'],1,Bem vestido e perfumado as meninas ficam loucas.
3154935,"[[], ['identidade', 'comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"Mulher safada, diga que negócio é esse."
315498,"[['identidade', 'valores'], []]",2,2,1,0,0,0,1,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,['identidade'],1,Ele é fiel!.
3155152,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,A garota file.
3155167,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Do pecado nem ela mesma se lembra que foi minha no passado.
3155191,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Menina bom polegá.
3155339,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Que ele não foi abandonado.
3156358,"[['comportamentos'], ['outros']]",2,2,0,0,0,0,0,1,1,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,['comportamentos'],1,Ela está viciada em canela forte..
3156485,"[['aparencia'], []]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Princesa linda e bela ainda bem que te encontrei.
315714,"[['identidade', 'valores'], []]",2,2,1,0,0,0,1,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,['identidade'],1,"O Senhor é bom e eterna é a sua misericórdia,."
3157702,"[['identidade', 'aparencia'], ['habilidades', 'valores']]",4,2,1,1,0,1,1,0,0,identidade,50.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,['identidade'],1,Ela é glamourosa e está com tudo em cima.
3157800,"[['habilidades', 'comportamentos'], ['habilidades']]",3,2,0,0,0,2,0,1,0,habilidades,100.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,['habilidades'],1,Sabe disfarçar.
3157841,"[['identidade', 'aparencia'], ['identidade', 'aparencia']]",4,2,2,2,0,0,0,0,0,identidade,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['identidade', 'aparencia']",2,Menina bonita com cheiro de rosa.
3157876,"[['identidade', 'aparencia', 'habilidades'], []]",3,2,1,1,0,1,0,0,0,identidade,50.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,['identidade'],1,Ele é pequenininho mas ocupa a imensidão.
3159009,"[['identidade', 'habilidades', 'comportamentos'], ['identidade', 'papel_social']]",5,2,2,0,1,1,0,1,0,identidade,100.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,['identidade'],1,Essa mulher perigosa.
3159017,"[['identidade', 'aparencia', 'comportamentos'], ['comportamentos']]",4,2,1,1,0,0,0,2,0,comportamentos,100.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Ela usa mini blusa pra mostrar a barriguinha.
3159073,"[['outros'], ['identidade', 'aparencia', 'habilidades']]",4,2,1,1,0,1,0,0,1,outros,50.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,['outros'],1,Esse coroa tá melhor que rapaz novo.
3159262,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Onde tem mulher tá bom de mas.
3159384,"[['aparencia'], ['identidade', 'aparencia']]",3,2,1,2,0,0,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Quero ver moça bonita no meu forrozão.
3159478,"[['comportamentos'], []]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Minha mulher tá ficando injuriada.
3159837,"[['identidade', 'comportamentos'], ['identidade', 'papel_social']]",4,2,2,0,1,0,0,1,0,identidade,100.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,['identidade'],1,Ela é filhinha de papai.
3159843,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Ela é insana.
3159850,"[['identidade', 'comportamentos', 'outros'], []]",3,2,1,0,0,0,0,1,1,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,['identidade'],1,Ela é safadinha..
3159852,"[[], ['identidade', 'aparencia', 'comportamentos']]",3,2,1,1,0,0,0,1,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Minha princesa é safadinha.
3160099,"[['identidade', 'habilidades'], []]",2,2,1,0,0,1,0,0,0,identidade,50.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,['identidade'],1,Menina cheia de mistério.
3160116,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Ela chegou correndo demais imprudente bateu arrebentou meu peito.
316017,"[['identidade', 'aparencia'], ['aparencia']]",3,2,1,2,0,0,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Menina linda.
316022,"[['outros'], ['identidade']]",2,2,1,0,0,0,0,0,1,outros,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,"Chega de papo e enrrolação, escute essa canção você pra mim não tem mulher igual."
3160527,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,"Da faculdade eu fui pra festa comi água com a galera,."
3160788,"[['valores', 'comportamentos'], ['comportamentos']]",3,2,0,0,0,0,1,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,['comportamentos'],1,Um homem apaixonado é perigoso um leão faminto.
3160791,"[['identidade', 'comportamentos'], ['outros']]",3,2,1,0,0,0,0,1,1,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,['identidade'],1,Um homem apaixonado é perigoso perde as estribeiras.
3160971,"[['comportamentos'], ['identidade', 'comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,E ele é o amor.
3161991,"[['comportamentos', 'outros'], []]",2,2,0,0,0,0,0,1,1,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,['comportamentos'],1,pelo menos uma mulher foi estuprada.
3162001,"[['identidade'], ['papel_social', 'valores']]",3,2,1,0,1,0,1,0,0,identidade,50.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,['identidade'],1,"Essa é a historia de toda mulher brasileira""."
3162070,"[[], ['outros']]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,"E onde tem mulher boa, gosto de andar todo dia."
3162204,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,por eles fui dominado.
3163347,"[['identidade'], ['comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"Essa mulher é uma loucura em minha vida,."
3164015,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Que uma mulher carente há de esperar.
3165163,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,Um homem sério para me levar pra cama.
3165238,"[['identidade', 'aparencia', 'habilidades', 'comportamentos'], ['identidade', 'habilidades', 'valores']]",7,2,2,1,0,2,1,1,0,identidade,100.0,1.0,0.5,0.0,1.0,0.5,0.5,0.0,"['identidade', 'habilidades']",2,"Ela é boa, ai que tesão."
3166482,"[['identidade', 'comportamentos'], ['identidade']]",3,2,2,0,0,0,0,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,mulher sozinha e carente por ae.
3167078,"[['identidade', 'comportamentos'], []]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Quer fazer o homem feliz (Vaquejada) – Aviões.
3167099,"[['identidade', 'comportamentos'], []]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"Quer fazer o homem feliz, por favor ligue pra mim."
3167100,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,"Quer fazer o homem feliz, caia por cima de mim.."
3167110,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Quer fazer o homem feliz, caia por cima de mim."
3167295,"[['identidade', 'aparencia'], ['aparencia']]",3,2,1,2,0,0,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,"Que avião, que avião eita que mina gostosa."
3167536,"[['comportamentos'], []]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,"Se a mulher foi simbora, problema meu."
3167963,"[['outros'], ['identidade']]",2,2,1,0,0,0,0,0,1,outros,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,Porteiro ingrato nao vivo sem ela sou doido por ela.
3168274,"[['valores', 'comportamentos'], ['comportamentos']]",3,2,0,0,0,0,1,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,['comportamentos'],1,Se for ruim ele é um santo.
3168367,"[['identidade', 'comportamentos'], ['identidade']]",3,2,2,0,0,0,0,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Homens assim são tão fáceis de encontrar (2x).
3168606,"[[], ['identidade', 'aparencia', 'habilidades']]",3,2,1,1,0,1,0,0,0,identidade,50.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,['identidade'],1,Quanta mulher bonita.
316914,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Menino impossível.
3169224,"[['identidade', 'comportamentos'], ['comportamentos']]",3,2,1,0,0,0,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,uma mulher carente a te esperar.
3169746,"[['identidade', 'comportamentos'], ['identidade', 'comportamentos']]",4,2,2,0,0,0,0,2,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['identidade', 'comportamentos']",2,Deixa que ele tá bem melhor do que eu.
3170277,"[[], ['outros']]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,"Pra ela pode parecer estranho,."
3170315,"[['identidade', 'aparencia'], ['aparencia', 'outros']]",4,2,1,2,0,0,0,0,1,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,['aparencia'],1,"Whisky do bom,e mulher bonita."
3170323,"[['outros'], ['identidade', 'comportamentos']]",3,2,1,0,0,0,0,1,1,outros,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,['outros'],1,Quando a vi ouvindo rap disse ela é funkeira..
3170327,"[[], ['identidade', 'aparencia']]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"É linda, se garante no que faz, ela é maravilhosa, ela."
3170329,"[['aparencia'], ['identidade', 'aparencia', 'comportamentos']]",4,2,1,2,0,0,0,1,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,['aparencia'],1,"É linda e se garante no que faz, ela é maravilhosa,."
3170333,"[['identidade', 'papel_social', 'valores'], ['identidade']]",4,2,2,0,1,0,1,0,0,identidade,100.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,['identidade'],1,Ela é coisa de louco não é brincadeira.
3170336,"[[], ['identidade', 'comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Mas o que a deixa mais gostosa é que ela é forrozeira.
3170345,"[['aparencia'], ['identidade', 'aparencia']]",3,2,1,2,0,0,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,"Tal mulher maravilhosa, que mulher faceira."
3170360,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,"É linda e se garante no que faz, ela é maravilhosa."
3170371,"[['aparencia', 'habilidades'], []]",2,2,0,1,0,1,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,['aparencia'],1,"Mas ela é linda, linda, linda,se garante no que faz, é."
3170420,"[['identidade', 'aparencia', 'valores'], ['identidade', 'aparencia']]",5,2,2,2,0,0,1,0,0,identidade,100.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,"['identidade', 'aparencia']",2,Mulher sensual.
3170766,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,que ela anda quase nua.
3170771,"[['aparencia', 'comportamentos'], []]",2,2,0,1,0,0,0,1,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,['aparencia'],1,Olha essa menina é uma loucura.
3170773,"[['identidade', 'valores'], []]",2,2,1,0,0,0,1,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,['identidade'],1,essa menina é perdição.
3171069,"[['identidade'], ['valores']]",2,2,1,0,0,0,1,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,['identidade'],1,"Mamãe tá dodoi, papai dá beijinho que passa [x3]."
3171255,"[['comportamentos'], ['habilidades', 'valores']]",3,2,0,0,0,1,1,1,0,comportamentos,50.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,['comportamentos'],1,"Porque ela é top, ela é massa."
3171515,"[['habilidades', 'comportamentos'], ['identidade', 'comportamentos']]",4,2,1,0,0,1,0,2,0,comportamentos,100.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,['comportamentos'],1,Rir rir rir ele é muito legal (bis).
3172238,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Ouvi falar que você tá de namorado novo.
3172857,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,"Menino tão lindo, não se preocupe."
3173429,"[['identidade', 'habilidades'], ['valores']]",3,2,1,0,0,1,1,0,0,identidade,50.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,['identidade'],1,"O homem sério para me levar pra cama,fazer amor,ser sua dona, o homem que entenda o coração de uma mulher, que não me usa e não nem troque por uma qualquer."
317353,"[[], ['outros']]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,Ilumina a mina escura.
3173730,"[['comportamentos'], ['aparencia', 'comportamentos']]",3,2,0,1,0,0,0,2,0,comportamentos,100.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Vem fazendo carinha de menino inocente.
3174019,"[['comportamentos'], ['comportamentos']]",2,2,0,0,0,0,0,2,0,comportamentos,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,['comportamentos'],1,Agora a farra que ele faz é diferente.
3175268,"[[], ['habilidades']]",1,2,0,0,0,1,0,0,0,habilidades,50.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,['habilidades'],1,Uma mulher cheirosa tão linda como a flor.
3175343,"[['identidade', 'comportamentos'], ['identidade']]",3,2,2,0,0,0,0,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,Mamãe tá dodói?.
3176057,"[['identidade', 'aparencia'], []]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Menina moça linda.
3177056,"[['identidade', 'papel_social'], ['outros']]",3,2,1,0,1,0,0,0,1,identidade,50.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,['identidade'],1,Atenção senhores responsáveis.
3177114,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Moça menina......
3177144,"[[], ['comportamentos']]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Como te amei moça menina......
3177186,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Moça menina....
3177816,"[['identidade', 'valores', 'comportamentos'], ['identidade']]",4,2,2,0,0,0,1,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,Ela é menina ela é senhora.
3177883,"[['identidade', 'habilidades'], ['aparencia']]",3,2,1,1,0,1,0,0,0,identidade,50.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,['identidade'],1,Pra mim ele é maior.
3178203,"[[], []]",0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],0,"AMELINHA, disco ""Mulher nova bonita e carinhosa."
3178263,"[['outros'], ['comportamentos']]",2,2,0,0,0,0,0,1,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,['outros'],1,pra ela sentir ciume.
3178702,"[['identidade', 'papel_social'], ['identidade']]",3,2,2,0,1,0,0,0,0,identidade,100.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,['identidade'],1,Ele é o número um.
3178722,"[['aparencia'], ['aparencia', 'valores']]",3,2,0,2,0,0,1,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,['aparencia'],1,"E aonde tem mulher boa, gasto grana todo dia."
3178871,"[['outros'], ['identidade', 'aparencia']]",3,2,1,1,0,0,0,0,1,outros,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,['outros'],1,Abra a mala seu menino vamos forrozar.
3178930,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Mas não criei moça nobre pra pé rapado de vaqueiro.
3179057,"[[], ['identidade']]",1,2,1,0,0,0,0,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,"Teu abraço me esquenta, seu cheiro me alimenta ô mulher querida amada.."
3179110,"[['outros'], ['papel_social']]",2,2,0,0,1,0,0,0,1,outros,50.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,['outros'],1,Que ela é prima de maria gasolina.
3179556,"[['identidade'], ['aparencia', 'papel_social', 'valores']]",4,2,1,1,1,0,1,0,0,identidade,50.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,['identidade'],1,Uma menina já mulher.
3179565,"[['comportamentos'], []]",1,2,0,0,0,0,0,1,0,comportamentos,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,['comportamentos'],1,Ele sabe que ela ta afim.
3179618,"[[], ['habilidades']]",1,2,0,0,0,1,0,0,0,habilidades,50.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,['habilidades'],1,Que essa mina é preparada.
3180047,"[['aparencia'], ['identidade', 'aparencia', 'habilidades']]",4,2,1,2,0,1,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,['aparencia'],1,Ela é linda de cara.
3180060,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Se a mulher é uma fera.
3180304,"[[], ['aparencia']]",1,2,0,1,0,0,0,0,0,aparencia,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Beleza moça bonita.
3180427,"[['identidade', 'comportamentos'], ['identidade']]",3,2,2,0,0,0,0,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,um dia uma mulher feliz.
3180948,"[['identidade', 'comportamentos'], ['identidade', 'habilidades']]",4,2,2,0,0,1,0,1,0,identidade,100.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,['identidade'],1,Eu tento ser uma mulher forte.
3181088,"[[], ['outros']]",1,2,0,0,0,0,0,0,1,outros,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,['outros'],1,"Com essa saudade, não dá!."
3181284,"[[], ['papel_social']]",1,2,0,0,1,0,0,0,0,papel_social,50.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,['papel_social'],1,Ele é bandido desobedeçe.
31814,"[['identidade'], ['identidade', 'comportamentos']]",3,2,2,0,0,0,0,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"Ela tá solteira, mas não tá carente."
3181908,"[[], ['identidade', 'valores']]",2,2,1,0,0,0,1,0,0,identidade,50.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,['identidade'],1,Sou donzela sou mulher.
3182653,"[['aparencia'], ['aparencia']]",2,2,0,2,0,0,0,0,0,aparencia,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,Que pedaço de menina bela.
3182677,"[['comportamentos'], ['identidade', 'papel_social', 'valores']]",4,2,1,0,1,0,1,1,0,comportamentos,50.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,['comportamentos'],1,Quantos homens eram inverno outros verão?.
3182733,"[['comportamentos'], ['identidade', 'habilidades']]",3,2,1,0,0,1,0,1,0,comportamentos,50.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,['comportamentos'],1,"Ele chegou enfurecido, ele é demais."
3184310,"[['identidade'], ['identidade']]",2,2,2,0,0,0,0,0,0,identidade,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,['identidade'],1,Dizendo que ela é casada.
3184336,"[['identidade', 'papel_social'], []]",2,2,1,0,1,0,0,0,0,identidade,50.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,['identidade'],1,Mas como ela é casada.
3184371,"[['aparencia'], ['identidade', 'aparencia', 'comportamentos']]",4,2,1,2,0,0,0,1,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,['aparencia'],1,"Menina nova e sensata, desses corpinhos de viola."
3184381,"[[], ['identidade', 'comportamentos']]",2,2,1,0,0,0,0,1,0,identidade,50.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,['identidade'],1,"Perguntando aonde foi, aquela mulher ingrata."
3184532,"[['papel_social', 'comportamentos'], ['identidade', 'comportamentos']]",4,2,1,0,1,0,0,2,0,comportamentos,100.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,['comportamentos'],1,"Ela é rameira, mas me dá de tudo,."
3184534,"[['identidade', 'valores', 'comportamentos'], ['identidade']]",4,2,2,0,0,0,1,1,0,identidade,100.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,['identidade'],1,"Ela é rameira, de sexta à domingo,."
3184561,"[['identidade', 'aparencia'], []]",2,2,1,1,0,0,0,0,0,identidade,50.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,['identidade'],1,A mulher famosa e bela.
3184566,"[['identidade', 'aparencia'], ['aparencia']]",3,2,1,2,0,0,0,0,0,aparencia,100.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,['aparencia'],1,A mulher linda coxuda.
